key,title,description,tabdefaultclassification,classification_status,tag,documentation status,steward:groupprofile,steward:user,processinglocation,index name,is_primary_key_manual,processingcapability,gdpr,is_cdc,coldefaultclassification,under retention,iac classification,intuit_classification,processing3rdparty,table_documentation,processingcategory
tax_src.trans_clickstream_ctg_ty17.dim_time_by_day_key,Dim Time By Day Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop21,Prop 21,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.prop27,Prop 27,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_browser_height,Post Browser Height,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.plugins,Plugins,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.evar23,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.evar26,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.evar28,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.evar45,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.evar47,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_evar12,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_evar25,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_evar28,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_evar33,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_evar38,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_evar42,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty17.post_evar50,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.visitor_id,Visitor Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.user_agent_id,User Agent Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.visid,Visited,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.cid,Cid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.homepage,Homepage,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.ip,Ip,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.page_url,Page Url,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop01,Prop 01,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop23,Prop 23,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop32,Prop 32,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop34,Prop 34,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop37,Prop 37,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_cookies,Post Cookies,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar03,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar37,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar41,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_evar17,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.load_date_hour,Load Date Hour,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar48,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_evar20,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_evar28,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.click_tag,Click Tag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_keywords,Post Keywords,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.auth_id_source,Auth Identify Source,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.language_id,Language Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.hit_timestamp,Hit Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.service,Service,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.accept_language,Accepted Language,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.page_event_var1,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.product_list,Product List,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop11,Prop 11,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop13,Prop 13,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop16,Prop 16,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop21,Prop 21,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop22,Prop 22,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop29,Prop 29,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.prop39,Prop 39,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.hier1,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.last_purchase_num,Last Purchase Num,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.visit_num,Visit Num,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.hourly_visitor,Hourly Visitor,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar09,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar10,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar30,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.evar43,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_evar25,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_evar27,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_evar33,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.trans_clickstream_ctg_ty18.post_evar50,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.visitor_session.visitor_id,Visitor Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.visitor_session.user_agent,User Agent,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar187,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_prop27,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_videonetwork,Post Videonetwork,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar242,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_zip,Post Zip,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar194,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videocampaign,Videocampaign,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_prop35,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar43,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videoprogress96,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.hier3,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.visitor_id,Visitor Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.j_jscript,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.geo_dma,Geo Dma,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.post_page_event,Post Page Event,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.visit_ref_type,Visit Ref Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.dim_user_agent.platform_vendor,Platform Vendor,<p>Indicates the name of the company that developed the operating system.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.browser_width,Browser Width,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.first_hit_time_gmt,First Hit Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.screen_object_state,Screen Object State,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.post_zip,Post Zip,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.post_mobileappid,Post Mobileappid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.org,Org,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.experiment_ids,Experiment Ids,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.search_page_num,Search Page Num,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.cust_hit_time_gmt,Custom Hit Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar118,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videototaltime,Videototaltime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_prop38,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_prop41,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar31,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar63,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar138,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar247,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar52,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar11,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar169,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_socialownedpostids,Post Socialownedpostids,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videopause,Videopause,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.visit_ref_type,Visit Ref Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar221,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar10,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.mobilepushoptin,Mobilepushoptin,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar215,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar30,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.clickmaplinkbyregion,Clickmaplinkbyregion,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videoadplayername,Videoadplayername,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar42,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar116,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_survey,Post Survey,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar25,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar168,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_videogenre,Post Videogenre,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar94,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_prop29,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.c_color,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar234,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar190,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.channel,Channel,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videoshow,Videoshow,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar6,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.mobileappstorerank,Mobileappstorerank,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar243,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar1,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar55,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar148,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar81,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar138,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.visitor_session.load_date,Load Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.dim_page_url_global.page_group,Page Group,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.dim_campaign.tax_year,Tax Year,<p>The tax year associated with the date the event containing this campaign was captured. Also used as a partition for this table.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.connection_type,Connection Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.url_host_name,Url Host Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.last_hit_time_gmt,Last Hit Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.priority_code,Priority Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.dim_page_url_global.id,Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.page_event_var1,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.sub_scope_area,Sub Scope Area,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.tax_prep_year,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg.va_closer_detail,Va Closer Detail,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar66,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_prop55,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar113,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar68,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar123,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar81,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videoaudioartist,Videoaudioartist,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.user_hash,User Hash,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar187,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar235,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar196,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.videoadpod,Videoadpod,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.ef_id,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar75,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar70,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_prop51,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar21,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar157,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.first_hit_time_gmt,First Hit Time Greenwich Mean Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar113,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.post_evar62,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_src.ecs_clickstream_stg_corrupt.evar165,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
